Ticker,Company,Date,Time,Quarter Ending,Market Cap
BMPS,Banca Monte dei Paschi di Siena S.p.A.,10-Feb-26,,Dec-25,31085710000
ALAB,"Astera Labs, Inc.",10-Feb-26,After Hours,Dec-25,30740460000
PHIA,Koninklijke Philips N.V.,10-Feb-26,Pre Market,Dec-25,27869450000
FIS,"Fidelity National Information Services, Inc.",10-Feb-26,,Dec-25,26891990000
FM,First Quantum Minerals Ltd.,10-Feb-26,,Dec-25,24272740000
QSP.UN,Restaurant Brands International Limited Partnership,10-Feb-26,,Dec-25,22959060000
505200,Eicher Motors Limited,10-Feb-26,,Dec-25,22112700000
GRASIM,Grasim Industries Limited,10-Feb-26,,Dec-25,21008560000
ZBH,"Zimmer Biomet Holdings, Inc.",10-Feb-26,Pre Market,Dec-25,20439540000
DGX,Quest Diagnostics Incorporated,10-Feb-26,Pre Market,Dec-25,20053300000
DIB,Dubai Islamic Bank P.J.S.C.,10-Feb-26,,Dec-25,18596140000
ZG,"Zillow Group, Inc.",10-Feb-26,After Hours,Dec-25,18468940000
TRMB,Trimble Inc.,10-Feb-26,Pre Market,Dec-25,17579980000
INCY,Incyte Corporation,10-Feb-26,Pre Market,Dec-25,16959730000
BRITANNIA,Britannia Industries Limited,10-Feb-26,,Dec-25,16258330000
CCH,Coca-Cola HBC AG,10-Feb-26,,Dec-25,16195100000
DD,"DuPont de Nemours, Inc.",10-Feb-26,Pre Market,Dec-25,15810740000
WPC,W. P. Carey Inc.,10-Feb-26,After Hours,Dec-25,15154200000
OMC,Omnicom Group Inc.,10-Feb-26,,Dec-25,15034830000
ENTG,"Entegris, Inc.",10-Feb-26,Pre Market,Dec-25,14949280000
MAS,Masco Corporation,10-Feb-26,Pre Market,Dec-25,14735010000
CPU,Computershare Limited,10-Feb-26,,Dec-25,13928660000
AGS,ageas SA/NV,10-Feb-26,,Dec-25,12991420000
517334,Samvardhana Motherson International Limited,10-Feb-26,,Dec-25,12678980000
APOLLOHOSP,Apollo Hospitals Enterprise Limited,10-Feb-26,,Dec-25,12065020000
SUZB3,Suzano S.A.,10-Feb-26,After Hours,Dec-25,11708320000
JHX,James Hardie Industries plc,10-Feb-26,,Dec-25,11461280000
AIZ,"Assurant, Inc.",10-Feb-26,After Hours,Dec-25,11101030000
ING,ING Bank Slaski S.A.,10-Feb-26,,Dec-25,11044300000
MBK,mBank S.A.,10-Feb-26,,Dec-25,10918210000
EXEL,"Exelixis, Inc.",10-Feb-26,After Hours,Dec-25,10792330000
HAS,"Hasbro, Inc.",10-Feb-26,Pre Market,Dec-25,10642250000
TIMS3,TIM S.A.,10-Feb-26,,Dec-25,10611910000
WCC,"WESCO International, Inc.",10-Feb-26,Pre Market,Dec-25,10504820000
ARMK,Aramark,10-Feb-26,Pre Market,Dec-25,10251190000
PEGA,Pegasystems Inc.,10-Feb-26,After Hours,Dec-25,9488130000
TIH,Toromont Industries Ltd.,10-Feb-26,,Dec-25,9083430000
LSCC,Lattice Semiconductor Corporation,10-Feb-26,After Hours,Dec-25,8967720000
LYFT,"Lyft, Inc.",10-Feb-26,After Hours,Dec-25,8937650000
7309,Shimano Inc.,10-Feb-26,,Dec-25,8922790000
KVYO,"Klaviyo, Inc.",10-Feb-26,After Hours,Dec-25,8856060000
VAR,Vår Energi ASA,10-Feb-26,,Dec-25,8580490000
5019,"Idemitsu Kosan Co.,Ltd.",10-Feb-26,,Dec-25,8374320000
ALSN,"Allison Transmission Holdings, Inc.",10-Feb-26,,Dec-25,8153920000
OIL,Oil India Limited,10-Feb-26,,Dec-25,8102040000
AEIS,"Advanced Energy Industries, Inc.",10-Feb-26,After Hours,Dec-25,8031860000
SAIA,"Saia, Inc.",10-Feb-26,Pre Market,Dec-25,7900210000
TORNTPOWER,Torrent Power Limited,10-Feb-26,,Dec-25,7861230000
SALM,SalMar ASA,10-Feb-26,,Dec-25,7846590000
ADC,Agree Realty Corporation,10-Feb-26,After Hours,Dec-25,7795870000
FTT,Finning International Inc.,10-Feb-26,,Dec-25,7386140000
AXTA,Axalta Coating Systems Ltd.,10-Feb-26,Pre Market,Dec-25,7055270000
GFC,Gecina,10-Feb-26,,Dec-25,6992170000
4911,"Shiseido Company, Limited",10-Feb-26,,Dec-25,6974360000
TKA,Telekom Austria AG,10-Feb-26,,Dec-25,6905680000
5706,"Mitsui Kinzoku Company, Limited",10-Feb-26,,Dec-25,6779990000
9005,Tokyu Corporation,10-Feb-26,,Dec-25,6618680000
3288,"Open House Group Co., Ltd.",10-Feb-26,,Dec-25,6492120000
MAT,"Mattel, Inc.",10-Feb-26,After Hours,Dec-25,6393640000
GXO,"GXO Logistics, Inc.",10-Feb-26,After Hours,Dec-25,6262780000
A000100,Yuhan Corporation,10-Feb-26,,Dec-25,5920530000
MIR,"Mirion Technologies, Inc.",10-Feb-26,After Hours,Dec-25,5646620000
8,PCCW Limited,10-Feb-26,,Dec-25,5497050000
532478,United Breweries Limited,10-Feb-26,,Dec-25,5354220000
CRSP,CRISPR Therapeutics AG,10-Feb-26,,Dec-25,5255810000
OR,PTT Oil and Retail Business Public Company Limited,10-Feb-26,,Dec-25,5195290000
DPM,DPM Metals Inc.,10-Feb-26,,Dec-25,5146900000
4732,"USS Co., Ltd.",10-Feb-26,,Dec-25,5082640000
LEU,Centrus Energy Corp.,10-Feb-26,After Hours,Dec-25,5019240000
2267,"Yakult Honsha Co.,Ltd.",10-Feb-26,,Dec-25,4712520000
JUBLFOOD,Jubilant FoodWorks Limited,10-Feb-26,,Dec-25,4638630000
TUI1,TUI AG,10-Feb-26,,Dec-25,4619620000
ENDURANCE,Endurance Technologies Limited,10-Feb-26,,Dec-25,4584330000
DKSH,DKSH Holding AG,10-Feb-26,,Dec-25,4519760000
ESCORTS,Escorts Kubota Limited,10-Feb-26,,Dec-25,4498210000
AMR,Americana Restaurants International PLC,10-Feb-26,,Dec-25,4482200000
UPST,"Upstart Holdings, Inc.",10-Feb-26,After Hours,Dec-25,4449110000
3291,"Iida Group Holdings Co., Ltd.",10-Feb-26,,Dec-25,4269060000
OSCR,"Oscar Health, Inc.",10-Feb-26,Pre Market,Dec-25,4121510000
9142,Kyushu Railway Company,10-Feb-26,,Dec-25,4065060000
3436,Sumco Corporation,10-Feb-26,,Dec-25,4018890000
A007660,"ISU Petasys Co., Ltd.",10-Feb-26,,Dec-25,4012060000
HNGE,"Hinge Health, Inc.",10-Feb-26,After Hours,Dec-25,3911570000
FRSH,Freshworks Inc.,10-Feb-26,After Hours,Dec-25,3789700000
BHF,"Brighthouse Financial, Inc.",10-Feb-26,,Dec-25,3744710000
7003,"MITSUI E&S Co., Ltd.",10-Feb-26,,Dec-25,3702130000
5901,"Toyo Seikan Group Holdings, Ltd.",10-Feb-26,,Dec-25,3654040000
8252,"Marui Group Co., Ltd.",10-Feb-26,,Dec-25,3592020000
MCOV B,Medicover AB (publ),10-Feb-26,,Dec-25,3587880000
ASKER,Asker Healthcare Group AB,10-Feb-26,,Dec-25,3537420000
5714,"Dowa Holdings Co., Ltd.",10-Feb-26,,Dec-25,3488460000
4182,"Mitsubishi Gas Chemical Company, Inc.",10-Feb-26,,Dec-25,3478350000
7564,"Workman Co.,Ltd.",10-Feb-26,,Dec-25,3473590000
BL,"BlackLine, Inc.",10-Feb-26,After Hours,Dec-25,3472240000
OLT,Olav Thon Eiendomsselskap ASA,10-Feb-26,,Dec-25,3328060000
6753,Sharp Corporation,10-Feb-26,,Dec-25,3294810000
RRR,"Red Rock Resorts, Inc.",10-Feb-26,After Hours,Dec-25,3172810000
1963,JGC Holdings Corporation,10-Feb-26,,Dec-25,3170980000
HOG,"Harley-Davidson, Inc.",10-Feb-26,Pre Market,Dec-25,3082580000
DNLM,Dunelm Group plc,10-Feb-26,,Dec-25,2948940000
WIHL,Wihlborgs Fastigheter AB (publ),10-Feb-26,,Dec-25,2941680000
BLKB,"Blackbaud, Inc.",10-Feb-26,Pre Market,Dec-25,2918050000
TDC,Teradata Corporation,10-Feb-26,After Hours,Dec-25,2917160000
NMIH,"NMI Holdings, Inc.",10-Feb-26,,Dec-25,2892540000
FCR.UN,First Capital Real Estate Investment Trust,10-Feb-26,,Dec-25,2892230000
2409,AUO Corporation,10-Feb-26,,Dec-25,2875760000
HIW,"Highwoods Properties, Inc.",10-Feb-26,After Hours,Dec-25,2862740000
THULE,Thule Group AB (publ),10-Feb-26,,Dec-25,2850390000
5233,Taiheiyo Cement Corporation,10-Feb-26,,Dec-25,2842440000
6302,"Sumitomo Heavy Industries, Ltd.",10-Feb-26,,Dec-25,2836490000
2784,Alfresa Holdings Corporation,10-Feb-26,,Dec-25,2824790000
6728,"ULVAC, Inc.",10-Feb-26,,Dec-25,2626550000
DIOD,Diodes Incorporated,10-Feb-26,After Hours,Dec-25,2619380000
AKR,Acadia Realty Trust,10-Feb-26,After Hours,Dec-25,2598420000
4967,"Kobayashi Pharmaceutical Co., Ltd.",10-Feb-26,,Dec-25,2525900000
8088,Iwatani Corporation,10-Feb-26,,Dec-25,2421380000
6141,"DMG Mori Co., Ltd.",10-Feb-26,,Dec-25,2382640000
MEGA,PT Bank Mega Tbk,10-Feb-26,,Dec-25,2331610000
BFF,BFF Bank S.p.A.,10-Feb-26,,Dec-25,2316740000
2607,"Fuji Oil Co., Ltd.",10-Feb-26,,Dec-25,2252480000
COHANCE,Cohance Lifesciences Limited,10-Feb-26,,Dec-25,2248830000
6544,"Japan Elevator Service Holdings Co.,Ltd.",10-Feb-26,,Dec-25,2208090000
IVT,InvenTrust Properties Corp.,10-Feb-26,After Hours,Dec-25,2205940000
9048,"Nagoya Railroad Co., Ltd.",10-Feb-26,,Dec-25,2190170000
CRR.UN,Crombie Real Estate Investment Trust,10-Feb-26,,Dec-25,2178600000
9076,"Seino Holdings Co., Ltd.",10-Feb-26,,Dec-25,2113290000
6330,Toyo Engineering Corporation,10-Feb-26,,Dec-25,2060840000
DEI,"Douglas Emmett, Inc.",10-Feb-26,After Hours,Dec-25,1974380000
8050,Seiko Group Corporation,10-Feb-26,,Dec-25,1936780000
STOR B,Storskogen Group AB (publ),10-Feb-26,,Dec-25,1929230000
CHAMBLFERT,Chambal Fertilisers and Chemicals Limited,10-Feb-26,,Dec-25,1904490000
7906,"YONEX Co., Ltd.",10-Feb-26,,Dec-25,1901500000
ARION,Arion banki hf.,10-Feb-26,,Dec-25,1876600000
IPCO,International Petroleum Corporation,10-Feb-26,,Dec-25,1873090000
A004370,"Nongshim Co., Ltd.",10-Feb-26,,Dec-25,1828490000
DHG,Domain Holdings Australia Limited,10-Feb-26,,Dec-25,1821380000
OI,"O-I Glass, Inc.",10-Feb-26,After Hours,Dec-25,1818060000
ALIG,Alimak Group AB (publ),10-Feb-26,,Dec-25,1812840000
6324,Harmonic Drive Systems Inc.,10-Feb-26,,Dec-25,1794480000
8524,"North Pacific Bank,Ltd.",10-Feb-26,,Dec-25,1793080000
1414,"SHO-BOND Holdings Co.,Ltd.",10-Feb-26,,Dec-25,1777760000
ATEA,Atea ASA,10-Feb-26,,Dec-25,1773920000
IFCI,IFCI Limited,10-Feb-26,,Dec-25,1764760000
4118,Kaneka Corporation,10-Feb-26,,Dec-25,1718680000
HEIM,Heineken Malaysia Berhad,10-Feb-26,,Dec-25,1709190000
JMIA,Jumia Technologies AG,10-Feb-26,,Dec-25,1702230000
A081660,Misto Holdings Corp.,10-Feb-26,,Dec-25,1671750000
NTST,NETSTREIT Corp.,10-Feb-26,,Dec-25,1527510000
CET,Central Securities Corporation,10-Feb-26,,Dec-25,1463320000
NSP,"Insperity, Inc.",10-Feb-26,After Hours,Dec-25,1457270000
501425,The Bombay Burmah Trading Corporation Limited,10-Feb-26,,Dec-25,1450860000
MBC,"MasterBrand, Inc.",10-Feb-26,After Hours,Dec-25,1428800000
2201,"Morinaga&Co., Ltd.",10-Feb-26,,Dec-25,1427780000
AP.UN,Allied Properties Real Estate Investment Trust,10-Feb-26,,Dec-25,1412270000
4966,"Parade Technologies, Ltd.",10-Feb-26,,Dec-25,1411500000
ARI,"Apollo Commercial Real Estate Finance, Inc.",10-Feb-26,,Dec-25,1406110000
TYRES,Nokian Renkaat Oyj,10-Feb-26,,Dec-25,1399470000
3035,Faraday Technology Corporation,10-Feb-26,,Dec-25,1397640000
GILT,Gilat Satellite Networks Ltd.,10-Feb-26,Pre Market,Dec-25,1364130000
CTS,CTS Corporation,10-Feb-26,Pre Market,Dec-25,1291960000
ELO,Elopak ASA,10-Feb-26,,Dec-25,1291060000
LUXE,LuxExperience B.V.,10-Feb-26,Pre Market,Dec-25,1283400000
FINCABLES,Finolex Cables Limited,10-Feb-26,,Dec-25,1259170000
6412,Heiwa Corporation,10-Feb-26,,Dec-25,1243630000
CARLSBG,Carlsberg Brewery Malaysia Berhad,10-Feb-26,,Dec-25,1240470000
MEQ,Mainstreet Equity Corp.,10-Feb-26,,Dec-25,1232700000
IRMD,IRADIMED CORPORATION,10-Feb-26,,Dec-25,1224160000
ALPEK A,"ALPEK, S.A.B. de C.V.",10-Feb-26,,Dec-25,1204220000
STAA,STAAR Surgical Company,10-Feb-26,,Dec-25,1200270000
BRSR6,Banco do Estado do Rio Grande do Sul S.A.,10-Feb-26,,Dec-25,1175190000
7616,"Colowide Co.,Ltd.",10-Feb-26,,Dec-25,1174600000
EDELWEISS,Edelweiss Financial Services Limited,10-Feb-26,,Dec-25,1171520000
BAR,Barco NV,10-Feb-26,,Dec-25,1149040000
8361,"The Ogaki Kyoritsu Bank, Ltd.",10-Feb-26,,Dec-25,1146410000
BOLSA A,"Bolsa Mexicana de Valores, S.A.B. de C.V.",10-Feb-26,,Dec-25,1143000000
MERY,Mercialys SA,10-Feb-26,,Dec-25,1141340000
AMS,ams-OSRAM AG,10-Feb-26,,Dec-25,1077380000
SSII,"SS Innovations International, Inc.",10-Feb-26,,Dec-25,1049430000
4095,"Nihon Parkerizing Co., Ltd.",10-Feb-26,,Dec-25,1047060000
6055,"JAPAN MATERIAL Co., Ltd.",10-Feb-26,,Dec-25,1034850000
WHA,Wereldhave N.V.,10-Feb-26,,Dec-25,1006530000
9075,"Fukuyama Transporting Co., Ltd.",10-Feb-26,,Dec-25,997920000
5331,"Noritake Co., Limited",10-Feb-26,,Dec-25,994930000
ARF,Arena REIT,10-Feb-26,,Dec-25,975930000
W05,Wing Tai Holdings Limited,10-Feb-26,,Dec-25,972630000
6395,Tadano Ltd.,10-Feb-26,,Dec-25,946370000
4628,"Sk Kaken Co.,Ltd.",10-Feb-26,,Dec-25,941070000
XIFR,"XPLR Infrastructure, LP",10-Feb-26,Pre Market,Dec-25,906780000
VSTS,Vestis Corporation,10-Feb-26,Pre Market,Dec-25,903850000
INMD,InMode Ltd.,10-Feb-26,,Dec-25,881770000
UFCS,"United Fire Group, Inc.",10-Feb-26,,Dec-25,876420000
ARMX,Aramex PJSC,10-Feb-26,,Dec-25,861120000
CRES,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",10-Feb-26,,Dec-25,860750000
RCF,Rashtriya Chemicals and Fertilizers Limited,10-Feb-26,,Dec-25,848040000
7552,Happinet Corporation,10-Feb-26,,Dec-25,840700000
7226,"Kyokuto Kaihatsu Kogyo Co.,Ltd.",10-Feb-26,,Dec-25,835140000
RPD,"Rapid7, Inc.",10-Feb-26,After Hours,Dec-25,832260000
ARVN,"Arvinas, Inc.",10-Feb-26,,Dec-25,827850000
DBL,Dilip Buildcon Limited,10-Feb-26,,Dec-25,826430000
SATS,Sats ASA,10-Feb-26,,Dec-25,806200000
RAY.A,Stingray Group Inc.,10-Feb-26,,Dec-25,776740000
530343,Genus Power Infrastructures Limited,10-Feb-26,,Dec-25,774970000
SDIP B,Sdiptech AB (publ),10-Feb-26,,Dec-25,768450000
5232,"Sumitomo Osaka Cement Co., Ltd.",10-Feb-26,,Dec-25,758220000
MUSTI,Musti Group Oyj,10-Feb-26,,Dec-25,751510000
RESURS,Resurs Holding AB (publ),10-Feb-26,,Dec-25,748620000
6016,Japan Engine Corporation,10-Feb-26,,Dec-25,740450000
MNTN,"MNTN, Inc.",10-Feb-26,After Hours,Dec-25,735890000
HIVE,HIVE Digital Technologies Ltd.,10-Feb-26,,Dec-25,724890000
5842,Integral Corporation,10-Feb-26,,Dec-25,718740000
533160,Valor Estate Limited,10-Feb-26,,Dec-25,716750000
GCMG,GCM Grosvenor Inc.,10-Feb-26,Pre Market,Dec-25,714280000
A192080,"DoubleUGames Co., Ltd.",10-Feb-26,,Dec-25,700710000
FIEMIND,Fiem Industries Limited,10-Feb-26,,Dec-25,687100000
8117,Central Automotive Products Ltd.,10-Feb-26,,Dec-25,666360000
6458,Sinko Industries Ltd.,10-Feb-26,,Dec-25,658290000
2733,Arata Corporation,10-Feb-26,,Dec-25,648580000
SGR.UN,Slate Grocery REIT,10-Feb-26,,Dec-25,639540000
ACAST,Acast AB (publ),10-Feb-26,,Dec-25,635980000
RAJESHEXPO,Rajesh Exports Limited,10-Feb-26,,Dec-25,631420000
5943,Noritz Corporation,10-Feb-26,,Dec-25,612960000
6226,"Moriya Transportation Engineering and Manufacturing Co.,Ltd.",10-Feb-26,,Dec-25,606500000
7944,Roland Corporation,10-Feb-26,,Dec-25,601880000
9543,"Shizuoka Gas Co., Ltd.",10-Feb-26,,Dec-25,584710000
PTC,PTC India Limited,10-Feb-26,,Dec-25,548900000
4293,"Septeni Holdings Co., Ltd.",10-Feb-26,,Dec-25,545340000
LVWR,"LiveWire Group, Inc.",10-Feb-26,,Dec-25,544650000
TVSSCS,TVS Supply Chain Solutions Limited,10-Feb-26,,Dec-25,537130000
ANGI,Angi Inc.,10-Feb-26,After Hours,Dec-25,536790000
VREX,Varex Imaging Corporation,10-Feb-26,After Hours,Dec-25,528180000
PRECWIRE,Precision Wires India Limited,10-Feb-26,,Dec-25,515860000
PGC,Peapack-Gladstone Financial Corporation,10-Feb-26,,Dec-25,514880000
500307,Nirlon Limited,10-Feb-26,,Dec-25,511240000
ITAB,ITAB Shop Concept AB (publ),10-Feb-26,,Dec-25,511240000
7246,"Press Kogyo Co., Ltd.",10-Feb-26,,Dec-25,507310000
A067160,"Soop Co., Ltd.",10-Feb-26,,Dec-25,505970000
6287,Sato Corporation,10-Feb-26,,Dec-25,500250000
